ID,target,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131
1685,0,0.73778725,4.9530773,2,3.1611512,10.387316,3.7354605,1.9873722,0.6078971,11.572326,1.5536107,15.881992,7.085144,3.861451,11.7458315,2.2166111,3.6619723,3.0076687,1.1287019,0.16050768,19.138182,6.7197676,1247,2.2864878e-8,3,1.0212748,1.8278506,2.259887,6.4314737,9.870389,6,0,1.8344955,1.88767,2.318209,9.717513,10.662991,0.40133762,0,0.14903034,16.598654,8.58757,13.05417,1.8438835,10.426135,8.807368,0.7836142,2,13.543868,8.953141,0.2655714,7.1134095,3,15.919191,0.87956893,1.3359926,50,3.7819874,19.574202,11.081062,1.7669218,14.033853,1,0.82334006,5.237514,17.414543,1,10.814224,19.261114,9.43662,14.938358,4,1,2.3560739,1,3,1.8239709,9.498172,15.492959,4,1.635221,4.529679,4.260875,2.19342,1.0368894,5.2433624,1.5752739,16.15037,0.85078174,1.0749708,0.7588748,6,0.8605435,6.1331244,2.372417,0.93882585,7.856431,9.698997,5.935443,1.3404242,0.32561073,5.2770042,3.6131637,3.3557115,2.3039346,0.7118726,10.586644,2,3.576138,12.368146,1,2.9910264,5,36,6.5105743,10.56338,1.9528626,14.314309,10.033445,12.20762,0.6011268,2.4498878,9.937107,5.9261627,0.8449578,70,0.98927474,3.3524425,3.711119,0,1.8996654,0.84507143
1686,0,1.6306858,7.464411,2,4.1450977,8.742359,2.4364014,2.4839206,1.4965684,9.031859,1.5754914,15.4474125,6.547373,3.7983966,13.065704,2.0809107,4.923223,3.8322701,0.8410455,0.22230048,17.773592,7.9581823,17248,1.0930884,4,1.6981288,1.8760304,2.743454,5.093328,8.206417,7,0,1.6221507,2.161633,3.914445,8.122387,13.375597,0.7414709,0,1.2371838,14.096665,7.1825514,12.924965,2.216597,10.795169,9.142231,1.6305254,6,12.538022,8.016547,1.8047098,7.198159,4,15.711299,1.2538562,1.5595562,82,4.077828,7.701653,10.587945,1.7142946,14.583035,1,1.6873275,6.3437138,15.847556,0,9.287274,17.564117,9.449335,12.2699585,1,1,2.4333034,1,1,2.4050555,7.307366,13.334482,12,2.2097,7.2871733,6.208356,2.1738074,1.6079556,2.8222525,1.2201841,10.180216,1.924184,1.5184252,0.96691257,6,0.5823667,5.475185,3.852883,0.66575766,6.4579515,7.6225543,7.6676235,1.2507206,12.091622,6.866414,2.8902884,5.2967157,2.642828,1.0810453,11.79136,2,2.15262,4.1812844,0,3.3653135,13,3,10.76237,10.548051,2.2912173,8.303857,8.364651,3.1689699,1.2912179,2.7375958,6.8224387,3.5499382,0.91981196,11,1.6726577,3.2395418,2.030373,0,1.9257636,1.7393892
1689,1,1.6306858,7.464411,2,4.1450977,8.742359,2.4364014,2.4839206,1.4965684,9.031859,0.78774583,15.4474125,6.053862,3.7983966,10.478943,2.0809107,4.923223,3.8322701,0.8410455,0.22230048,17.773592,6.1874614,607,1.0930884,4,1.6981288,1.8760304,2.743454,5.093328,8.206417,7,0,1.6221507,2.161633,9.276486,8.122387,13.375597,0.7414709,0,1.2371838,4.8252664,7.1825514,12.924965,2.216597,10.795169,9.142231,1.6305254,4,12.538022,8.016547,1.5684828,7.198159,6,15.711299,1.2538562,1.5595562,105,4.077828,7.701653,10.587945,1.7142946,14.583035,1,1.6873275,6.3437138,15.847556,2,9.287274,17.564117,9.449335,12.2699585,4,1,2.4333034,1,3,2.4050555,7.307366,13.334482,3,2.2097,7.2871733,6.208356,2.1738074,1.6079556,2.8222525,1.2201841,10.180216,1.924184,1.5184252,0.96691257,5,0.5823667,5.475185,3.852883,0.66575766,6.4579515,7.6225543,7.6676235,1.2507206,12.091622,6.866414,2.8902884,5.2967157,2.642828,1.0810453,11.79136,0,2.15262,4.1812844,0,3.3653135,15,22,17.526175,10.548051,2.2912173,8.303857,8.364651,3.1689699,1.2912179,2.7375958,6.8224387,3.5499382,0.91981196,71,1.6726577,3.2395418,2.030373,0,1.9257636,1.7393892
1690,1,2.350272,10.006781,2,5.0554676,6.1802278,1.99637,2.958258,0.051229853,10.731707,1.1816183,15.529953,6.5379405,2.3704264,12.148604,1.7628195,5.0000005,4.2648,0.40356186,0.1572628,18.221987,7.336335,4276,1.6911258e-7,3,0.11013209,1.7301879,4.0290384,2.3540726,7.0780406,5,0,1.1978222,1.5970956,2.5806642,6.206897,12.385486,0.85889477,0,2.5009046,15.809276,6.1161523,11.125227,2.3963134,12.549709,7.2056866,0.1093223,2,11.559544,6.6787663,1.0270715,6.2638664,1,15.948717,0.041807782,1.197822,17,4.065336,0.24518353,9.63106,1.530551,16.074232,2,0.10477636,7.1578746,16.730753,0,7.8765874,15.8668995,9.999999,7.90207,4,2,2.112135,1,3,2.6482778,5.8620696,11.818183,4,2.6829264,9.324381,8.633976,1.4156086,1.1978227,2.1694906,0.8983672,8.013934,2.649728,0.06294381,0.9676681,1,0.36464384,5.1344137,3.4599848,0.41086683,5.6442833,5.644171,12.075272,0.56563795,19.684763,7.7903132,1.6196231,4.627182,1.6221755,0.025320679,13.37624,1,1.803301,1.7763162,1,2.2867517,11,36,8.246267,9.545455,2.3589737,4.329973,6.3803678,0.6099624,1.8213654,2.1195648,8.048781,2.5873046,0.004999306,82,1.5576296,6.703721,1.3596938,0,1.0797552,3.1818178
1691,1,1.6306858,7.464411,2,4.1450977,8.742359,2.4364014,2.4839206,1.4965684,9.031859,1.0503283,15.4474125,6.2250524,3.7983966,10.991097,2.0809107,4.923223,3.8322701,0.8410455,0.22230048,17.773592,6.387572,1709,1.0930884,4,1.6981288,1.8760304,2.743454,5.093328,8.206417,7,0,1.6221507,2.161633,7.4865456,8.122387,13.375597,0.7414709,0,1.2371838,7.9198318,7.1825514,12.924965,2.216597,10.795169,9.142231,1.6305254,8,12.538022,8.016547,1.6286398,7.198159,9,15.711299,1.2538562,1.5595562,47,4.077828,7.701653,10.587945,1.7142946,14.583035,1,1.6873275,6.3437138,15.847556,0,9.287274,17.564117,9.449335,12.2699585,4,1,2.4333034,1,3,2.4050555,7.307366,13.334482,2,2.2097,7.2871733,6.208356,2.1738074,1.6079556,2.8222525,1.2201841,10.180216,1.924184,1.5184252,0.96691257,0,0.5823667,5.475185,3.852883,0.66575766,6.4579515,7.6225543,7.6676235,1.2507206,12.091622,6.866414,2.8902884,5.2967157,2.642828,1.0810453,11.79136,4,2.15262,4.1812844,0,3.3653135,8,3,15.732412,10.548051,2.2912173,8.303857,8.364651,3.1689699,1.2912179,2.7375958,6.8224387,3.5499382,0.91981196,40,1.6726577,3.2395418,2.030373,0,1.9257636,1.7393892
1693,1,2.3678603,5.11162,2,3.6284947,8.947289,2.455559,2.744727,0.30244574,8.3682,3.1291022,15.68606,7.3198028,3.2839918,13.61014,1.7302978,4.6200614,2.457863,1.2742952,0.21619618,17.239695,7.4079175,16766,-6.745502e-8,2,0.44300684,1.6773329,3.2140324,9.018602,7.077507,1,1,1.4221383,3.1192222,6.1597967,7.802798,15.405102,0.93264186,0,0.564017,12.109833,6.774116,12.803983,2.1185517,8.282153,9.768553,0.2800734,2,14.052718,7.793316,2.8288457,7.50475,11,16.115206,0.17374699,1.8345586,37,4.3896656,3.050472,9.657042,1.4426807,13.845725,0,0.29582557,4.456256,14.338161,0,8.637118,18.413755,7.841945,10.253446,4,2,2.2868643,1,3,1.458676,5.935055,13.738602,14,3.1799154,7.8551216,3.8023338,3.2140315,2.1616488,3.387978,0.88172626,8.019066,2.3038626,0.37812376,1.0176102,0,0.40046856,4.879514,4.4132915,0.5028643,5.7027736,5.734025,9.68163,1.0168285,16.91625,5.2068276,1.887329,6.437978,2.469924,0.16301276,9.8211975,4,1.9896191,2.5941007,1,5.6885524,7,36,13.103691,12.158055,2.2237108,9.077003,6.666666,1.5296963,1.0648925,4.1240883,5.1882854,3.5291374,0.03707316,55,1.7561572,2.515406,1.5813644,2,2.2728848,1.6413372
1702,0,1.8854644,7.516022,2,4.0650873,9.145931,2.1451101,2.8391173,0.17533612,10.675676,1.3129098,15.209772,6.6121845,3.4482949,13.233382,2.0407102,5.8736053,2.9155576,1.2297696,0.17600283,18.059305,8.375394,17108,-1.588161e-7,4,0.22381167,1.8951705,2.892501,8.809066,7.828198,5,0,1.7253084,2.611017,7.36128,7.833051,13.646639,0.71794826,0,1.069397,8.382173,6.949769,12.642562,2.2623465,11.938415,10.178177,0.11190989,4,13.580289,7.6534815,1.0886955,4.5330205,4,15.647861,0.05520257,2.1256971,65,4.052414,3.8735638,10.495546,1.7172207,14.078858,1,0.12059954,5.1681128,15.784011,0,9.138559,18.310345,10.855019,12.1962,4,1,2.6221454,1,3,1.749701,7.3477306,12.639406,3,3.5585585,5.0384674,15.878575,2.475127,2.3004122,2.726488,1.150207,9.473689,1.0288773,0.07321706,1.0360059,6,0.43489426,5.07524,3.7163703,0.5165434,6.1247277,6.5982895,8.7605295,0.92534125,16.057472,6.5450897,1.9542567,5.169953,2.348799,0.0919995,10.66647,2,1.845702,1.0855256,0,3.5816545,11,25,15.253523,9.144982,2.3930562,2.7248983,7.28205,5.4792027,0.7011499,3.233989,7.117118,4.0673685,0.005280451,88,1.5870202,3.1121087,1.495816,0,1.8393153,1.5613391
1703,0,1.2420273,11.613521,2,4.1792493,8.742359,2.027526,2.3699226,1.4965684,10.320286,1.3129109,15.791091,6.4147224,3.0445085,11.756788,1.8439721,6.507936,3.55858,0.90395087,0.18598023,18.128836,6.907537,161,1.0930884,4,1.6981288,1.5754727,2.7257462,6.367329,7.888554,2,0,1.4602209,1.6918432,6.7559032,7.9892583,13.375597,0.5665726,0,0.6766721,9.339412,6.9016447,11.829473,1.9662061,12.363402,11.038312,1.6305254,8,12.690224,7.57301,1.6374435,7.198159,9,16.204256,1.2538562,0.84592044,122,3.7663643,0.6880381,10.333034,1.464697,14.841921,1,1.6873275,6.025094,16.706753,1,8.741188,17.935888,6.6666675,12.2699585,4,1,2.3201487,1,3,2.2008362,6.713663,12.063492,2,2.9181497,7.2871733,6.208356,1.5307155,1.65156,2.8222525,1.0473317,10.180216,2.4034915,1.5184252,1.0465542,2,0.5449718,4.4504547,3.278036,0.60575825,6.391406,6.7422094,7.6676235,0.9723623,19.26505,5.484396,2.8902884,4.440252,2.0563698,1.0810453,11.675685,3,2.15262,4.1812844,0,3.4239683,20,6,14.779976,13.492063,2.0255327,8.303857,7.2521253,3.1689699,1.4386244,2.0212774,7.4021354,3.5499382,0.91981196,6,1.451447,3.8771398,2.030373,0,1.427763,1.5873007
1707,1,1.6357211,8.414155,2,4.552637,10.0610695,2.5994704,2.847038,0.28873438,9.825784,3.9168487,15.030199,7.760515,3.9541137,14.829676,2.1971128,6.1855664,4.5554295,0.65163636,0.16938756,18.59741,8.672066,7403,2.86654e-7,2,0.5188404,2.3666365,2.1485415,4.8342957,9.38992,7,1,1.8700272,1.715297,8.593536,7.904509,13.708108,0.62111765,0,0.093868114,9.0543375,7.7011485,13.625112,2.5194135,12.974374,9.842219,0.39779288,2,11.067687,8.249337,3.2117958,5.6035814,0,15.329567,0.28396612,1.2201585,11,4.8010607,3.8828635,12.341333,2.204539,16.246574,0,0.48390105,7.7622733,17.307932,0,10.247569,19.349241,9.484537,13.423334,4,4,2.534513,1,3,2.7775874,8.8505745,11.752577,1,2.0905929,6.0923715,3.391236,1.5119371,1.5915111,2.5435548,1.4854109,13.712067,1.1847926,0.6292449,1.024105,2,0.53909945,6.8925962,3.5866542,0.5888471,7.1971707,8.447205,7.1092334,1.4264656,15.943601,7.5607815,3.4623175,4.7540507,2.766015,0.23655166,14.202141,3,2.8625724,5.783742,1,2.652521,5,36,15.502755,10.309279,2.5612044,12.691876,9.068322,2.9732227,0.5422989,1.8327976,7.8048773,2.433233,0.36302096,70,1.6329578,2.387267,2.4049258,4,1.2049693,2.0618553
1710,1,2.6088006,7.047196,2,4.2636137,9.029524,3.024556,2.1687326,1.9504198,12.51046,3.8949678,15.734094,8.723305,4.4559355,14.754444,2.351243,4.2105255,4.883702,1.4728954,0.15486273,19.1092,7.1249332,6596,-3.2742514e-7,2,2.695898,1.9969203,2.076343,8.791961,10.814491,7,1,2.1808903,2.21736,5.366028,10.376854,14.983478,1.300449,0,0.24917333,14.1357355,9.380015,14.281548,1.8270797,12.313265,8.859563,2.16064,2,11.324258,9.793339,0.49152714,6.7480164,2,15.989209,2.2284846,1.6484311,121,3.9192798,17.28407,12.383691,1.7383897,15.308798,0,2.505308,7.9121394,17.52672,0,11.923169,18.454895,9.91228,14.49576,1,2,2.5404427,1,1,3.0854251,10.017019,13.245613,0,2.0083685,7.568607,3.604599,2.2027726,1.4004385,3.137583,1.8307809,10.672341,1.6630205,2.8802247,0.8195386,1,0.86439496,6.8199897,2.4978495,0.9495194,8.645757,8.744395,4.2055163,1.7473059,2.6775434,7.079029,4.413067,3.2037494,2.5335789,1.2823254,13.635732,1,2.3665528,3.561403,1,3.3843908,5,36,10.006401,10.175439,1.7535963,9.8359995,10.044844,1.0030475,1.3243762,2.2492557,10.502093,2.8372676,1.8540176,16,1.1833358,1.7140769,1.7896583,2,2.0448432,2.5438604
1711,1,1.6306858,7.464411,2,4.1450977,8.742359,2.4364014,2.4839206,1.4965684,9.031859,1.5973736,15.4474125,6.6289096,3.7983966,11.597909,2.0809107,4.923223,3.8322701,0.8410455,0.22230048,17.773592,6.1159,4537,1.0930884,4,1.6981288,1.8760304,2.743454,5.093328,8.206417,7,0,1.6221507,2.161633,6.171427,8.122387,13.375597,0.7414709,0,1.2371838,10.549887,7.1825514,12.924965,2.216597,10.795169,9.142231,1.6305254,2,12.538022,8.016547,1.6227721,7.198159,6,15.711299,1.2538562,1.5595562,21,4.077828,7.701653,10.587945,1.7142946,14.583035,3,1.6873275,6.3437138,15.847556,0,9.287274,17.564117,9.449335,12.2699585,4,3,2.4333034,1,3,2.4050555,7.307366,13.334482,1,2.2097,7.2871733,6.208356,2.1738074,1.6079556,2.8222525,1.2201841,10.180216,1.924184,1.5184252,0.96691257,6,0.5823667,5.475185,3.852883,0.66575766,6.4579515,7.6225543,7.6676235,1.2507206,12.091622,6.866414,2.8902884,5.2967157,2.642828,1.0810453,11.79136,2,2.15262,4.1812844,1,3.3653135,8,36,13.880069,10.548051,2.2912173,8.303857,8.364651,3.1689699,1.2912179,2.7375958,6.8224387,3.5499382,0.91981196,40,1.6726577,3.2395418,2.030373,0,1.9257636,1.7393892
1714,1,1.445313,10.416214,3,4.843969,8.648286,2.343751,3.0468748,0.011169765,9.67742,3.9387314,14.951456,8.36316,3.1836293,15.933305,1.4044949,12.857142,4.7901917,0.09117209,0.20083407,17.36166,9.756603,4437,3.4681167e-7,1,0.1397121,1.5755211,3.7499993,0.5452214,6.9531245,7,3,1.7578135,2.1875,8.578635,6.718751,10.684116,0.51281965,0,2.6836114,9.099919,6.015624,12.343749,2.1359222,9.6436615,8.753612,0.109971516,3,10.384018,6.8750005,1.5816897,6.3554425,1,16.404495,0.16182767,2.34375,116,4.3749995,3.273545e-7,11.317575,1.4322923,17.726408,0,0.13448964,8.038031,16.402264,2,8.046875,16.589148,14.285714,11.918039,1,0,3.0339816,1,1,2.98886,6.406249,5.7142863,9,5.8064523,6.6834517,8.663164,0.937499,4.2187505,3.1578953,0.703125,12.107321,1.2499992,0.15265477,0.9744677,5,0.34333667,6.17669,4.550991,0.40677214,5.703125,5.128205,11.630711,1.0026046,19.844961,7.301941,1.9740455,6.5080476,2.6398978,0.008150276,15.013431,0,2.6492286,5.6907887,2,1.874999,5,23,14.928614,5.714285,2.247192,7.8910046,5.6410255,7.5635137e-7,0.9302321,1.3636361,3.870968,3.0945785,0.06435987,52,1.8672452,3.5156243,2.4631643,0,1.4358982,1.4285707
1716,1,1.6306858,7.464411,2,4.1450977,8.742359,2.4364014,2.4839206,1.4965684,9.031859,1.8380744,15.4474125,5.9999943,3.7983966,13.778439,2.0809107,4.923223,3.8322701,0.8410455,0.22230048,17.773592,8.475078,2624,1.0930884,4,1.6981288,1.8760304,2.743454,5.093328,8.206417,7,2,1.6221507,2.161633,6.2271624,8.122387,13.375597,0.7414709,5,1.2371838,10.704,7.1825514,12.924965,2.216597,10.795169,9.142231,1.6305254,2,12.538022,8.016547,3.8617866,7.198159,4,15.711299,1.2538562,1.5595562,74,4.077828,7.701653,10.587945,1.7142946,14.583035,0,1.6873275,6.3437138,15.847556,0,9.287274,17.564117,9.449335,12.2699585,4,5,2.4333034,1,3,2.4050555,7.307366,13.334482,1,2.2097,7.2871733,6.208356,2.1738074,1.6079556,2.8222525,1.2201841,10.180216,1.924184,1.5184252,0.96691257,4,0.5823667,5.475185,3.852883,0.66575766,6.4579515,7.6225543,7.6676235,1.2507206,12.091622,6.866414,2.8902884,5.2967157,2.642828,1.0810453,11.79136,5,2.15262,4.1812844,1,3.3653135,10,36,14.58903,10.548051,2.2912173,8.303857,8.364651,3.1689699,1.2912179,2.7375958,6.8224387,3.5499382,0.91981196,38,1.6726577,3.2395418,2.030373,0,1.9257636,1.7393892
1717,1,3.952991,11.085202,2,6.3100133,11.143241,3.0484335,3.461539,0.05284815,6.861314,3.129103,15.140741,6.978207,2.6791887,14.97043,1.1629456,5.0000005,6.555,0.4226447,0.15295838,18.256895,8.04154,4781,9.22284e-7,2,0.2657307,3.0555549,3.6894588,2.9997861,8.931624,2,1,1.0042732,1.3675203,8.937303,8.062678,6.032123,1.2345686,0,1.5196289,7.7179646,7.279202,13.333332,3.4666674,12.8886,9.92358,0.19769052,2,8.999391,7.934473,3.7781532,2.3416946,10,15.629984,0.18835033,0.8974368,47,4.757835,0.6020059,14.602796,2.6638176,17.151173,0,0.14206854,10.477083,17.461132,2,9.615385,17.625418,8.749999,13.353784,4,1,1.450618,1,3,4.13203,7.150997,8.749999,1,1.7518243,2.456288,7.1511965,0.89743674,1.0256401,1.1085458,0.7478629,17.37326,3.8176649,0.10381685,1.0959405,0,0.4007877,8.762593,3.9378266,0.43275222,6.980057,8.3950615,8.3172035,2.3504267,19.397993,13.961084,2.5298243,5.2140784,2.127252,0.07969831,16.800663,4,4.679913,19.999998,1,2.3076923,9,36,16.510649,11.250001,3.2535892,14.759239,9.629629,5.860343e-7,0.96990025,1.1310599,5.109488,1.3500298,0.019969435,68,1.7951856,1.655982,5.066773,1,0.7901244,6.25
1719,0,2.274793,5.977551,2,3.0410593,9.768831,2.4271586,1.229617,0.7674416,10.72797,1.8161929,16.031008,7.14546,4.977233,12.148605,2.73497,5.434783,2.9721155,0.9286882,0.31020576,18.333021,6.937706,4504,-6.845162e-7,2,1.0114455,1.0291361,1.1066568,7.996578,9.366479,2,0,2.245388,1.9673886,7.2903776,9.377172,14.256693,1.999999,0,0.115263596,9.000795,8.291902,13.023256,1.0852715,11.119425,13.087232,0.821775,2,13.501543,9.002941,0.63384986,6.9402432,10,16.438356,0.77710575,1.3793107,6,3.127505,8.234399,13.093019,0.80370706,14.27344,1,1.0459783,5.210972,16.941782,0,10.344829,18.980213,9.347826,15.067245,4,1,3.0146432,1,3,1.7956203,8.933441,12.065217,4,1.9157087,6.6191015,3.5636692,1.780273,1.6038483,3.1944437,1.8444264,12.631654,0.86607957,1.1065575,1.2633348,0,1.3712655,5.6270533,2.8368301,1.5033925,7.6984763,7.1304345,5.2661457,1.2055596,11.71994,5.982258,3.5636508,3.77874,3.0419228,0.5593519,10.666228,4,2.5507696,4.6490755,1,3.111468,5,36,14.668953,10.543479,0.93607235,11.563474,9.130436,6.9557266,0.9284627,1.9774346,8.812262,3.7778404,0.86230534,52,1.2835798,1.7642336,2.1294775,0,3.1999998,2.5
1722,0,4.294441,3.4944587,2,3.5727892,7.0777245,2.089188,2.3518627,0.5726152,10.740741,1.2910292,14.257565,6.936127,4.3467674,11.272973,2.3442597,5.8646617,2.0595143,1.4220084,0.24782956,15.689122,6.3878202,467,-4.469217e-8,3,0.57914454,1.9598852,2.5351248,6.998076,6.243128,7,0,2.1258395,4.8747716,8.423579,6.6707387,15.644515,1.9740267,0,0.6667353,6.6804147,6.188148,12.773367,2.463054,8.395666,8.079614,0.6656544,2,15.51196,7.776419,0.14378947,12.05975,3,15.068493,0.29139024,3.4453259,85,4.2272453,10.457257,7.027961,1.5343108,11.365921,1,0.6587692,3.6203694,11.6601095,2,8.680514,16.053679,9.423559,9.688962,4,1,3.4013615,1,3,1.2486985,5.198533,12.180451,4,5.4166665,9.89909,2.8516605,4.453269,4.288332,5.1817117,1.0537561,6.2835784,2.211362,0.20496275,0.8117827,1,0.41510245,2.914088,4.3349037,0.6062381,4.703726,7.1168838,9.860682,0.929546,9.333996,4.2588825,1.3251456,5.767262,2.8765404,0.25860888,7.7564554,1,1.5851825,2.078881,1,7.7336583,4,36,16.052614,10.57644,2.6810174,7.0061994,9.090909,2.030335,3.3300195,5.7266297,5.3240733,5.138191,0.44753537,43,1.964408,4.54719,1.2030904,0,4.1454544,1.9047618
1723,1,1.6306858,7.464411,2,4.1450977,8.742359,2.4364014,2.4839206,1.4965684,9.031859,2.6258206,15.4474125,7.7801685,3.7983966,11.322517,2.0809107,4.923223,3.8322701,0.8410455,0.22230048,17.773592,5.776309,7858,1.0930884,3,1.6981288,1.8760304,2.743454,5.093328,8.206417,7,0,1.6221507,2.161633,7.987803,8.122387,13.375597,0.7414709,0,1.2371838,8.712828,7.1825514,12.924965,2.216597,10.795169,9.142231,1.6305254,5,12.538022,8.016547,0.5223379,7.198159,3,15.711299,1.2538562,1.5595562,95,4.077828,7.701653,10.587945,1.7142946,14.583035,1,1.6873275,6.3437138,15.847556,1,9.287274,17.564117,9.449335,12.2699585,1,1,2.4333034,1,1,2.4050555,7.307366,13.334482,10,2.2097,7.2871733,6.208356,2.1738074,1.6079556,2.8222525,1.2201841,10.180216,1.924184,1.5184252,0.96691257,2,0.5823667,5.475185,3.852883,0.66575766,6.4579515,7.6225543,7.6676235,1.2507206,12.091622,6.866414,2.8902884,5.2967157,2.642828,1.0810453,11.79136,3,2.15262,4.1812844,0,3.3653135,1,17,14.834007,10.548051,2.2912173,8.303857,8.364651,3.1689699,1.2912179,2.7375958,6.8224387,3.5499382,0.91981196,42,1.6726577,3.2395418,2.030373,0,1.9257636,1.7393892
1727,0,1.6306858,7.464411,2,4.1450977,8.742359,2.4364014,2.4839206,1.4965684,9.031859,1.0284455,15.4474125,6.780777,3.7983966,12.843493,2.0809107,4.923223,3.8322701,0.8410455,0.22230048,17.773592,8.135256,8640,1.0930884,3,1.6981288,1.8760304,2.743454,5.093328,8.206417,7,0,1.6221507,2.161633,8.33836,8.122387,13.375597,0.7414709,0,1.2371838,6.5509005,7.1825514,12.924965,2.216597,10.795169,9.142231,1.6305254,2,12.538022,8.016547,0.03961516,7.198159,6,15.711299,1.2538562,1.5595562,46,4.077828,7.701653,10.587945,1.7142946,14.583035,1,1.6873275,6.3437138,15.847556,2,9.287274,17.564117,9.449335,12.2699585,4,2,2.4333034,1,3,2.4050555,7.307366,13.334482,4,2.2097,7.2871733,6.208356,2.1738074,1.6079556,2.8222525,1.2201841,10.180216,1.924184,1.5184252,0.96691257,6,0.5823667,5.475185,3.852883,0.66575766,6.4579515,7.6225543,7.6676235,1.2507206,12.091622,6.866414,2.8902884,5.2967157,2.642828,1.0810453,11.79136,2,2.15262,4.1812844,1,3.3653135,1,36,16.101038,10.548051,2.2912173,8.303857,8.364651,3.1689699,1.2912179,2.7375958,6.8224387,3.5499382,0.91981196,45,1.6726577,3.2395418,2.030373,1,1.9257636,1.7393892
1730,1,1.0136983,7.6217103,3,3.5633118,12.74378,2.3483367,2.1682978,0.110469945,8.013469,3.9387317,16.71689,7.5173507,3.729683,14.633175,1.6080613,5.9574466,3.279428,0.73362035,0.21901181,18.899109,8.4432335,5999,8.568e-7,2,0.17418107,1.2772346,2.0352242,5.460766,9.127202,7,3,1.3972592,1.4716241,6.569862,9.863013,9.625223,0.5054145,0,0.10422241,12.276246,8.250489,13.197653,1.411579,11.9454155,11.478232,0.10989203,3,12.535771,8.704501,3.9322138,2.965794,1,17.049742,0.3025654,1.3620358,5,3.592955,4.4894037,13.341508,1.1767775,15.798392,0,0.15716298,5.8398404,17.760258,0,9.870842,18.786127,12.3404255,14.461637,4,0,1.9660326,1,3,1.960634,8.422701,12.553192,15,1.8855226,3.3850894,13.204905,1.3855182,1.3150676,2.5312932,1.0567516,12.425241,1.4559692,0.08209956,1.0389088,6,0.7146654,6.180683,3.5318482,0.76990175,7.780822,5.920578,5.924328,2.023483,15.452793,8.502092,3.2948847,4.44599,2.534141,0.08562014,12.1199255,2,2.6336627,2.401316,2,1.6908019,8,36,13.414782,7.6595745,1.4065185,8.488242,6.425993,2.6055567,1.1175332,1.5917258,6.060606,2.236284,0.023916867,40,1.7093211,2.1722114,2.424015,0,1.3574005,1.4893609
1731,1,1.7236034,7.2014885,2,5.0334997,10.427196,3.5817814,2.0807445,1.3164828,7.798743,1.0503292,16.341707,6.2361407,3.5153964,12.378934,1.2991834,1.237113,7.710131,0.8361006,0.16012225,18.823318,7.829502,11427,-3.451055e-7,4,1.7961565,2.2774327,3.0538292,4.128715,9.296067,2,0,0.96273327,2.0082824,8.739399,9.482402,10.871145,0.895522,0,0.3657931,5.9387884,8.416149,12.639751,2.41206,13.546813,7.564557,1.449435,8,9.295475,8.913043,1.5978287,4.282388,6,16.280622,1.6882175,1.4596283,92,3.5196698,19.442097,11.60582,2.106625,14.895218,1,1.6885363,11.245987,16.813154,2,10.300207,17.83601,9.690722,14.432777,1,1,1.2981567,1,1,5.1548057,8.157351,16.907217,2,0.75471795,4.3059487,3.2476025,2.5465837,0.37267062,2.9399576,0.8695659,15.92238,2.443065,1.766777,0.70375824,1,0.764426,9.486487,2.477905,0.8454993,7.567287,11.044776,5.233714,1.4803318,0.5579034,9.283931,9.037105,3.6845875,1.7941368,1.6162882,15.63247,1,3.5086207,13.01429,0,3.1055894,5,2,16.919643,10.3092785,2.4721608,15.739232,11.940297,2.6102595,1.8089597,2.8571424,7.044025,3.2629087,1.2575408,27,0.9559394,4.1537275,3.8622894,0,1.9303489,1.8556706
